dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc,label_size_i,label_size_comp,label_size_cand
Cifar10,190,Which_one,7,MLP,MAE_LOSS,0.3670827209949493,0.7519,0.4357,7013.0,2987.0,
Cifar10,191,Which_one,7,MLP,MAE_LOSS,0.36651006489992144,0.7618,0.4341,7013.0,2987.0,
Cifar10,192,Which_one,7,MLP,MAE_LOSS,0.3591079816222191,0.7541,0.4406,7013.0,2987.0,
Cifar10,193,Which_one,7,MLP,MAE_LOSS,0.35633955970406533,0.7583,0.4354,7013.0,2987.0,
Cifar10,194,Which_one,7,MLP,MAE_LOSS,0.3543562017381191,0.7614,0.4467,7013.0,2987.0,
Cifar10,195,Which_one,7,MLP,MAE_LOSS,0.3652887262403965,0.7599,0.4483,7013.0,2987.0,
Cifar10,196,Which_one,7,MLP,MAE_LOSS,0.35504996329545974,0.7577,0.4355,7013.0,2987.0,
Cifar10,197,Which_one,7,MLP,MAE_LOSS,0.3584046237170696,0.7589,0.4406,7013.0,2987.0,
Cifar10,198,Which_one,7,MLP,MAE_LOSS,0.3583721436560154,0.7647,0.4418,7013.0,2987.0,
Cifar10,199,Which_one,7,MLP,MAE_LOSS,0.35428518876433374,0.762,0.4389,7013.0,2987.0,
Cifar10,200,Which_one,7,MLP,MAE_LOSS,0.35198774710297587,0.7632,0.4404,7013.0,2987.0,
Cifar10,201,Which_one,7,MLP,MAE_LOSS,0.34650146290659906,0.7654,0.4444,7013.0,2987.0,
Cifar10,202,Which_one,7,MLP,MAE_LOSS,0.34600510001182555,0.7664,0.45,7013.0,2987.0,
Cifar10,203,Which_one,7,MLP,MAE_LOSS,0.3418044313788414,0.7666,0.4476,7013.0,2987.0,
Cifar10,204,Which_one,7,MLP,MAE_LOSS,0.3444985620677471,0.7663,0.4435,7013.0,2987.0,
Cifar10,205,Which_one,7,MLP,MAE_LOSS,0.34557046815752984,0.7668,0.4458,7013.0,2987.0,
Cifar10,206,Which_one,7,MLP,MAE_LOSS,0.3466804727911949,0.7675,0.4495,7013.0,2987.0,
Cifar10,207,Which_one,7,MLP,MAE_LOSS,0.3409362383186817,0.7694,0.4464,7013.0,2987.0,
Cifar10,208,Which_one,7,MLP,MAE_LOSS,0.3408442445099354,0.7693,0.4407,7013.0,2987.0,
Cifar10,209,Which_one,7,MLP,MAE_LOSS,0.34884931668639185,0.7591,0.4368,7013.0,2987.0,
Cifar10,210,Which_one,7,MLP,MAE_LOSS,0.3483837381005287,0.7615,0.4426,7013.0,2987.0,
Cifar10,211,Which_one,7,MLP,MAE_LOSS,0.3502264220267534,0.7623,0.4412,7013.0,2987.0,
Cifar10,212,Which_one,7,MLP,MAE_LOSS,0.35253698751330376,0.7682,0.4402,7013.0,2987.0,
Cifar10,213,Which_one,7,MLP,MAE_LOSS,0.34164256080985067,0.7664,0.4413,7013.0,2987.0,
Cifar10,214,Which_one,7,MLP,MAE_LOSS,0.3393642775714397,0.7666,0.4358,7013.0,2987.0,
Cifar10,215,Which_one,7,MLP,MAE_LOSS,0.3382110491394997,0.768,0.4386,7013.0,2987.0,
Cifar10,216,Which_one,7,MLP,MAE_LOSS,0.33437883034348487,0.769,0.4409,7013.0,2987.0,
Cifar10,217,Which_one,7,MLP,MAE_LOSS,0.33764155879616736,0.7689,0.4428,7013.0,2987.0,
Cifar10,218,Which_one,7,MLP,MAE_LOSS,0.3366715021431446,0.767,0.4444,7013.0,2987.0,
Cifar10,219,Which_one,7,MLP,MAE_LOSS,0.3422045722603798,0.7656,0.4405,7013.0,2987.0,
Cifar10,220,Which_one,7,MLP,MAE_LOSS,0.3511039063334465,0.7604,0.4344,7013.0,2987.0,
Cifar10,221,Which_one,7,MLP,MAE_LOSS,0.3746081702411175,0.7611,0.4398,7013.0,2987.0,
Cifar10,222,Which_one,7,MLP,MAE_LOSS,0.37789583280682565,0.7534,0.4414,7013.0,2987.0,
Cifar10,223,Which_one,7,MLP,MAE_LOSS,0.3841551154851913,0.7574,0.4375,7013.0,2987.0,
Cifar10,224,Which_one,7,MLP,MAE_LOSS,0.3810581870377064,0.7327,0.4307,7013.0,2987.0,
Cifar10,225,Which_one,7,MLP,MAE_LOSS,0.3956050544977188,0.7593,0.4439,7013.0,2987.0,
Cifar10,226,Which_one,7,MLP,MAE_LOSS,0.3719906836748123,0.7496,0.437,7013.0,2987.0,
Cifar10,227,Which_one,7,MLP,MAE_LOSS,0.37346364855766295,0.7565,0.4389,7013.0,2987.0,
Cifar10,228,Which_one,7,MLP,MAE_LOSS,0.37720534652471543,0.7553,0.4291,7013.0,2987.0,
Cifar10,229,Which_one,7,MLP,MAE_LOSS,0.3585946954786777,0.762,0.4328,7013.0,2987.0,
Cifar10,230,Which_one,7,MLP,MAE_LOSS,0.35496304333209994,0.7678,0.4411,7013.0,2987.0,
Cifar10,231,Which_one,7,MLP,MAE_LOSS,0.34320461973547933,0.763,0.4434,7013.0,2987.0,
Cifar10,232,Which_one,7,MLP,MAE_LOSS,0.34745466262102126,0.7677,0.4366,7013.0,2987.0,
Cifar10,233,Which_one,7,MLP,MAE_LOSS,0.34469921588897706,0.7658,0.4412,7013.0,2987.0,
Cifar10,234,Which_one,7,MLP,MAE_LOSS,0.3593899168074131,0.7624,0.4378,7013.0,2987.0,
Cifar10,235,Which_one,7,MLP,MAE_LOSS,0.3460778072476387,0.7614,0.4375,7013.0,2987.0,
Cifar10,236,Which_one,7,MLP,MAE_LOSS,0.34419680535793307,0.7665,0.4443,7013.0,2987.0,
Cifar10,237,Which_one,7,MLP,MAE_LOSS,0.3451755899935961,0.7669,0.4416,7013.0,2987.0,
Cifar10,238,Which_one,7,MLP,MAE_LOSS,0.34771655946969987,0.7689,0.4453,7013.0,2987.0,
Cifar10,239,Which_one,7,MLP,MAE_LOSS,0.34192383736371995,0.7608,0.431,7013.0,2987.0,
Cifar10,240,Which_one,7,MLP,MAE_LOSS,0.35489207729697225,0.7607,0.436,7013.0,2987.0,
Cifar10,241,Which_one,7,MLP,MAE_LOSS,0.3556203994899988,0.7651,0.4357,7013.0,2987.0,
Cifar10,242,Which_one,7,MLP,MAE_LOSS,0.34831972047686577,0.7643,0.434,7013.0,2987.0,
Cifar10,243,Which_one,7,MLP,MAE_LOSS,0.336058247089386,0.7677,0.445,7013.0,2987.0,
Cifar10,244,Which_one,7,MLP,MAE_LOSS,0.33519539684057237,0.7639,0.4351,7013.0,2987.0,
Cifar10,245,Which_one,7,MLP,MAE_LOSS,0.3370667114853859,0.7667,0.4428,7013.0,2987.0,
Cifar10,246,Which_one,7,MLP,MAE_LOSS,0.3484710693359375,0.7641,0.4412,7013.0,2987.0,
Cifar10,247,Which_one,7,MLP,MAE_LOSS,0.3427277125418186,0.7632,0.4377,7013.0,2987.0,
Cifar10,248,Which_one,7,MLP,MAE_LOSS,0.3462443076074123,0.7697,0.4402,7013.0,2987.0,
Cifar10,249,Which_one,7,MLP,MAE_LOSS,0.3403299666941166,0.7716,0.4428,7013.0,2987.0,
Cifar10,250,Which_one,7,MLP,MAE_LOSS,0.3343771301209927,0.7678,0.4368,7013.0,2987.0,
Cifar10,251,Which_one,7,MLP,MAE_LOSS,0.34110382944345474,0.7711,0.4451,7013.0,2987.0,
Cifar10,252,Which_one,7,MLP,MAE_LOSS,0.33615428358316424,0.7688,0.4449,7013.0,2987.0,
Cifar10,253,Which_one,7,MLP,MAE_LOSS,0.3447038039565086,0.7704,0.4373,7013.0,2987.0,
Cifar10,254,Which_one,7,MLP,MAE_LOSS,0.33995155096054075,0.773,0.4499,7013.0,2987.0,
Cifar10,255,Which_one,7,MLP,MAE_LOSS,0.3435944080352783,0.7677,0.4442,7013.0,2987.0,
Cifar10,256,Which_one,7,MLP,MAE_LOSS,0.3320352375507355,0.7749,0.4451,7013.0,2987.0,
Cifar10,257,Which_one,7,MLP,MAE_LOSS,0.33291477560997007,0.7681,0.439,7013.0,2987.0,
Cifar10,258,Which_one,7,MLP,MAE_LOSS,0.33052793741226194,0.7752,0.4425,7013.0,2987.0,
Cifar10,259,Which_one,7,MLP,MAE_LOSS,0.3267846152186394,0.7729,0.4402,7013.0,2987.0,
Cifar10,260,Which_one,7,MLP,MAE_LOSS,0.32352691814303397,0.7747,0.4404,7013.0,2987.0,
Cifar10,261,Which_one,7,MLP,MAE_LOSS,0.322847468405962,0.7746,0.4401,7013.0,2987.0,
Cifar10,262,Which_one,7,MLP,MAE_LOSS,0.32860794216394423,0.7713,0.4358,7013.0,2987.0,
Cifar10,263,Which_one,7,MLP,MAE_LOSS,0.32287350594997405,0.7714,0.4335,7013.0,2987.0,
Cifar10,264,Which_one,7,MLP,MAE_LOSS,0.324588643014431,0.7733,0.4394,7013.0,2987.0,
Cifar10,265,Which_one,7,MLP,MAE_LOSS,0.3344462886452675,0.773,0.4395,7013.0,2987.0,
Cifar10,266,Which_one,7,MLP,MAE_LOSS,0.3301465205848217,0.7724,0.4408,7013.0,2987.0,
Cifar10,267,Which_one,7,MLP,MAE_LOSS,0.3277705334126949,0.7702,0.4385,7013.0,2987.0,
Cifar10,268,Which_one,7,MLP,MAE_LOSS,0.33095849454402926,0.7765,0.4432,7013.0,2987.0,
Cifar10,269,Which_one,7,MLP,MAE_LOSS,0.3303560256958008,0.773,0.4361,7013.0,2987.0,
Cifar10,270,Which_one,7,MLP,MAE_LOSS,0.3362882275134325,0.7717,0.4407,7013.0,2987.0,
Cifar10,271,Which_one,7,MLP,MAE_LOSS,0.3306376412510872,0.7715,0.4403,7013.0,2987.0,
Cifar10,272,Which_one,7,MLP,MAE_LOSS,0.3394622281193733,0.7657,0.4307,7013.0,2987.0,
Cifar10,273,Which_one,7,MLP,MAE_LOSS,0.3451257236301899,0.77,0.4392,7013.0,2987.0,
Cifar10,274,Which_one,7,MLP,MAE_LOSS,0.34870673418045045,0.7616,0.4294,7013.0,2987.0,
Cifar10,275,Which_one,7,MLP,MAE_LOSS,0.34927006959915163,0.7679,0.4369,7013.0,2987.0,
Cifar10,276,Which_one,7,MLP,MAE_LOSS,0.33866902701556684,0.7643,0.4384,7013.0,2987.0,
Cifar10,277,Which_one,7,MLP,MAE_LOSS,0.33832279965281487,0.7732,0.4398,7013.0,2987.0,
Cifar10,278,Which_one,7,MLP,MAE_LOSS,0.33840017318725585,0.7722,0.4412,7013.0,2987.0,
Cifar10,279,Which_one,7,MLP,MAE_LOSS,0.332243786752224,0.7702,0.4394,7013.0,2987.0,
Cifar10,280,Which_one,7,MLP,MAE_LOSS,0.3291934013366699,0.7757,0.4448,7013.0,2987.0,
Cifar10,281,Which_one,7,MLP,MAE_LOSS,0.31949272714555266,0.7746,0.4476,7013.0,2987.0,
Cifar10,282,Which_one,7,MLP,MAE_LOSS,0.32388919666409494,0.7756,0.4473,7013.0,2987.0,
Cifar10,283,Which_one,7,MLP,MAE_LOSS,0.3270160786807537,0.7741,0.4429,7013.0,2987.0,
Cifar10,284,Which_one,7,MLP,MAE_LOSS,0.34807685762643814,0.7671,0.4387,7013.0,2987.0,
Cifar10,285,Which_one,7,MLP,MAE_LOSS,0.37256124839186666,0.7707,0.4405,7013.0,2987.0,
Cifar10,286,Which_one,7,MLP,MAE_LOSS,0.3526287004351616,0.7648,0.436,7013.0,2987.0,
Cifar10,287,Which_one,7,MLP,MAE_LOSS,0.3479999229311943,0.7734,0.4421,7013.0,2987.0,
Cifar10,288,Which_one,7,MLP,MAE_LOSS,0.335950656235218,0.7699,0.4403,7013.0,2987.0,
Cifar10,289,Which_one,7,MLP,MAE_LOSS,0.3266665942966938,0.7744,0.4402,7013.0,2987.0,
Cifar10,290,Which_one,7,MLP,MAE_LOSS,0.33337575346231463,0.7742,0.4361,7013.0,2987.0,
Cifar10,291,Which_one,7,MLP,MAE_LOSS,0.3324291191995144,0.771,0.4363,7013.0,2987.0,
Cifar10,292,Which_one,7,MLP,MAE_LOSS,0.34112090766429903,0.7729,0.4356,7013.0,2987.0,
Cifar10,293,Which_one,7,MLP,MAE_LOSS,0.3503137819468975,0.7532,0.4327,7013.0,2987.0,
Cifar10,294,Which_one,7,MLP,MAE_LOSS,0.3448297679424286,0.7705,0.4322,7013.0,2987.0,
Cifar10,295,Which_one,7,MLP,MAE_LOSS,0.33149745538830755,0.7754,0.4365,7013.0,2987.0,
Cifar10,296,Which_one,7,MLP,MAE_LOSS,0.33770705908536913,0.7716,0.4408,7013.0,2987.0,
Cifar10,297,Which_one,7,MLP,MAE_LOSS,0.33203674033284186,0.7703,0.4318,7013.0,2987.0,
Cifar10,298,Which_one,7,MLP,MAE_LOSS,0.33094821870326996,0.7734,0.4407,7013.0,2987.0,
Cifar10,299,Which_one,7,MLP,MAE_LOSS,0.32338262274861335,0.7733,0.4381,7013.0,2987.0,
Cifar10,300,Which_one,7,MLP,MAE_LOSS,0.330240698158741,0.7748,0.4388,7013.0,2987.0,
Cifar10,1,Which_one,8,MLP,MAE_LOSS,1.4807058990001678,0.3546,0.3404,7888.0,2112.0,
Cifar10,2,Which_one,8,MLP,MAE_LOSS,1.2986482381820679,0.4031,0.3712,7888.0,2112.0,
Cifar10,3,Which_one,8,MLP,MAE_LOSS,1.2396603167057036,0.4176,0.3699,7888.0,2112.0,
Cifar10,4,Which_one,8,MLP,MAE_LOSS,1.1931245386600495,0.4273,0.3792,7888.0,2112.0,
Cifar10,5,Which_one,8,MLP,MAE_LOSS,1.1575667083263397,0.4506,0.3948,7888.0,2112.0,
Cifar10,6,Which_one,8,MLP,MAE_LOSS,1.1164137482643128,0.4719,0.4002,7888.0,2112.0,
Cifar10,7,Which_one,8,MLP,MAE_LOSS,1.0826377362012862,0.4965,0.4065,7888.0,2112.0,
Cifar10,8,Which_one,8,MLP,MAE_LOSS,1.0350498676300048,0.521,0.4141,7888.0,2112.0,
Cifar10,9,Which_one,8,MLP,MAE_LOSS,1.0173827975988388,0.5191,0.406,7888.0,2112.0,
Cifar10,10,Which_one,8,MLP,MAE_LOSS,0.9711212933063507,0.5483,0.4193,7888.0,2112.0,
Cifar10,11,Which_one,8,MLP,MAE_LOSS,0.9261154592037201,0.5749,0.4275,7888.0,2112.0,
Cifar10,12,Which_one,8,MLP,MAE_LOSS,0.8984168589115142,0.5834,0.4274,7888.0,2112.0,
Cifar10,13,Which_one,8,MLP,MAE_LOSS,0.8710122793912888,0.5902,0.4276,7888.0,2112.0,
Cifar10,14,Which_one,8,MLP,MAE_LOSS,0.8474662154912949,0.5937,0.4259,7888.0,2112.0,
Cifar10,15,Which_one,8,MLP,MAE_LOSS,0.8300725996494294,0.6115,0.4319,7888.0,2112.0,
Cifar10,16,Which_one,8,MLP,MAE_LOSS,0.7994262993335723,0.6214,0.4281,7888.0,2112.0,
Cifar10,17,Which_one,8,MLP,MAE_LOSS,0.7788063198328018,0.6288,0.4312,7888.0,2112.0,
Cifar10,18,Which_one,8,MLP,MAE_LOSS,0.7624603152275086,0.6399,0.4264,7888.0,2112.0,
Cifar10,19,Which_one,8,MLP,MAE_LOSS,0.7496042877435685,0.6472,0.4356,7888.0,2112.0,
Cifar10,20,Which_one,8,MLP,MAE_LOSS,0.7244464308023453,0.6512,0.4348,7888.0,2112.0,
Cifar10,21,Which_one,8,MLP,MAE_LOSS,0.7088079988956452,0.6585,0.4339,7888.0,2112.0,
Cifar10,22,Which_one,8,MLP,MAE_LOSS,0.6969564616680145,0.659,0.4323,7888.0,2112.0,
Cifar10,23,Which_one,8,MLP,MAE_LOSS,0.6842534244060516,0.6676,0.4362,7888.0,2112.0,
Cifar10,24,Which_one,8,MLP,MAE_LOSS,0.6729428350925446,0.6701,0.435,7888.0,2112.0,
Cifar10,25,Which_one,8,MLP,MAE_LOSS,0.6641757667064667,0.6766,0.4362,7888.0,2112.0,
Cifar10,26,Which_one,8,MLP,MAE_LOSS,0.6564392983913422,0.6712,0.4312,7888.0,2112.0,
Cifar10,27,Which_one,8,MLP,MAE_LOSS,0.6558669626712799,0.6711,0.4323,7888.0,2112.0,
Cifar10,28,Which_one,8,MLP,MAE_LOSS,0.6443898677825928,0.6851,0.4379,7888.0,2112.0,
Cifar10,29,Which_one,8,MLP,MAE_LOSS,0.6322459161281586,0.6878,0.4366,7888.0,2112.0,
Cifar10,30,Which_one,8,MLP,MAE_LOSS,0.6293835520744324,0.6912,0.4419,7888.0,2112.0,
Cifar10,31,Which_one,8,MLP,MAE_LOSS,0.6298000246286393,0.6894,0.4339,7888.0,2112.0,
Cifar10,32,Which_one,8,MLP,MAE_LOSS,0.6179261595010758,0.6891,0.436,7888.0,2112.0,
Cifar10,33,Which_one,8,MLP,MAE_LOSS,0.6149535715579987,0.7008,0.4353,7888.0,2112.0,
Cifar10,34,Which_one,8,MLP,MAE_LOSS,0.5931764796376229,0.7055,0.4358,7888.0,2112.0,
Cifar10,35,Which_one,8,MLP,MAE_LOSS,0.5912261337041855,0.7094,0.4348,7888.0,2112.0,
Cifar10,36,Which_one,8,MLP,MAE_LOSS,0.5801580280065537,0.7133,0.4409,7888.0,2112.0,
Cifar10,37,Which_one,8,MLP,MAE_LOSS,0.5686302378773689,0.7163,0.4401,7888.0,2112.0,
Cifar10,38,Which_one,8,MLP,MAE_LOSS,0.5625789880752563,0.7165,0.4351,7888.0,2112.0,
Cifar10,39,Which_one,8,MLP,MAE_LOSS,0.5655585989356041,0.718,0.4378,7888.0,2112.0,
Cifar10,40,Which_one,8,MLP,MAE_LOSS,0.5655812948942185,0.7183,0.4392,7888.0,2112.0,
Cifar10,41,Which_one,8,MLP,MAE_LOSS,0.5593242734670639,0.7241,0.4399,7888.0,2112.0,
Cifar10,42,Which_one,8,MLP,MAE_LOSS,0.5492635652422905,0.7264,0.4382,7888.0,2112.0,
Cifar10,43,Which_one,8,MLP,MAE_LOSS,0.551395183801651,0.718,0.4346,7888.0,2112.0,
Cifar10,44,Which_one,8,MLP,MAE_LOSS,0.5565369978547097,0.7146,0.434,7888.0,2112.0,
Cifar10,45,Which_one,8,MLP,MAE_LOSS,0.5535184264183044,0.7255,0.4383,7888.0,2112.0,
Cifar10,46,Which_one,8,MLP,MAE_LOSS,0.5441259205341339,0.7319,0.4374,7888.0,2112.0,
Cifar10,47,Which_one,8,MLP,MAE_LOSS,0.5399553373456001,0.7281,0.4348,7888.0,2112.0,
Cifar10,48,Which_one,8,MLP,MAE_LOSS,0.5445984303951263,0.7295,0.4415,7888.0,2112.0,
Cifar10,49,Which_one,8,MLP,MAE_LOSS,0.5499956220388412,0.7286,0.4425,7888.0,2112.0,
Cifar10,50,Which_one,8,MLP,MAE_LOSS,0.5367709040641785,0.7345,0.4379,7888.0,2112.0,
Cifar10,51,Which_one,8,MLP,MAE_LOSS,0.52780631929636,0.7382,0.4399,7888.0,2112.0,
Cifar10,52,Which_one,8,MLP,MAE_LOSS,0.5168893322348594,0.7372,0.435,7888.0,2112.0,
Cifar10,53,Which_one,8,MLP,MAE_LOSS,0.5141529098153115,0.736,0.4373,7888.0,2112.0,
Cifar10,54,Which_one,8,MLP,MAE_LOSS,0.514633372426033,0.7403,0.4365,7888.0,2112.0,
Cifar10,55,Which_one,8,MLP,MAE_LOSS,0.5106387078762055,0.7381,0.4385,7888.0,2112.0,
Cifar10,56,Which_one,8,MLP,MAE_LOSS,0.517455692589283,0.7357,0.4332,7888.0,2112.0,
Cifar10,57,Which_one,8,MLP,MAE_LOSS,0.5132017642259598,0.7429,0.4368,7888.0,2112.0,
Cifar10,58,Which_one,8,MLP,MAE_LOSS,0.512405201792717,0.7457,0.4359,7888.0,2112.0,
Cifar10,59,Which_one,8,MLP,MAE_LOSS,0.5027180135250091,0.7469,0.4404,7888.0,2112.0,
Cifar10,60,Which_one,8,MLP,MAE_LOSS,0.5003863960504532,0.7428,0.4383,7888.0,2112.0,
Cifar10,61,Which_one,8,MLP,MAE_LOSS,0.5075728490948677,0.7449,0.4391,7888.0,2112.0,
Cifar10,62,Which_one,8,MLP,MAE_LOSS,0.5053334414958954,0.7454,0.437,7888.0,2112.0,
Cifar10,63,Which_one,8,MLP,MAE_LOSS,0.5078669309616088,0.7472,0.4388,7888.0,2112.0,
Cifar10,64,Which_one,8,MLP,MAE_LOSS,0.49220973551273345,0.7503,0.4353,7888.0,2112.0,
Cifar10,65,Which_one,8,MLP,MAE_LOSS,0.48639570772647855,0.7521,0.4378,7888.0,2112.0,
Cifar10,66,Which_one,8,MLP,MAE_LOSS,0.4903253525495529,0.75,0.4387,7888.0,2112.0,
Cifar10,67,Which_one,8,MLP,MAE_LOSS,0.49295082688331604,0.7495,0.4409,7888.0,2112.0,
Cifar10,68,Which_one,8,MLP,MAE_LOSS,0.4925596475601196,0.7513,0.4441,7888.0,2112.0,
Cifar10,69,Which_one,8,MLP,MAE_LOSS,0.4858425870537758,0.752,0.4405,7888.0,2112.0,
Cifar10,70,Which_one,8,MLP,MAE_LOSS,0.48096799850463867,0.7565,0.4381,7888.0,2112.0,
Cifar10,71,Which_one,8,MLP,MAE_LOSS,0.4840943843126297,0.7533,0.4416,7888.0,2112.0,
Cifar10,72,Which_one,8,MLP,MAE_LOSS,0.48398449271917343,0.7559,0.4409,7888.0,2112.0,
Cifar10,73,Which_one,8,MLP,MAE_LOSS,0.4802219972014427,0.7521,0.4383,7888.0,2112.0,
Cifar10,74,Which_one,8,MLP,MAE_LOSS,0.4775241494178772,0.7563,0.4393,7888.0,2112.0,
Cifar10,75,Which_one,8,MLP,MAE_LOSS,0.4774322733283043,0.7534,0.4375,7888.0,2112.0,
Cifar10,76,Which_one,8,MLP,MAE_LOSS,0.4856315925717354,0.7569,0.4437,7888.0,2112.0,
Cifar10,77,Which_one,8,MLP,MAE_LOSS,0.48155380338430404,0.7587,0.4392,7888.0,2112.0,
Cifar10,78,Which_one,8,MLP,MAE_LOSS,0.47783851623535156,0.7537,0.4415,7888.0,2112.0,
Cifar10,79,Which_one,8,MLP,MAE_LOSS,0.4814715698361397,0.7553,0.4388,7888.0,2112.0,
Cifar10,80,Which_one,8,MLP,MAE_LOSS,0.48252769112586974,0.7558,0.437,7888.0,2112.0,
Cifar10,81,Which_one,8,MLP,MAE_LOSS,0.47198814153671265,0.7615,0.4411,7888.0,2112.0,
Cifar10,82,Which_one,8,MLP,MAE_LOSS,0.46023975908756254,0.7574,0.4379,7888.0,2112.0,
Cifar10,83,Which_one,8,MLP,MAE_LOSS,0.45642065703868867,0.7613,0.4395,7888.0,2112.0,
Cifar10,84,Which_one,8,MLP,MAE_LOSS,0.46547531336545944,0.7657,0.4404,7888.0,2112.0,
Cifar10,85,Which_one,8,MLP,MAE_LOSS,0.47366650253534315,0.7599,0.4407,7888.0,2112.0,
Cifar10,86,Which_one,8,MLP,MAE_LOSS,0.4661421373486519,0.7635,0.4479,7888.0,2112.0,
Cifar10,87,Which_one,8,MLP,MAE_LOSS,0.4622851461172104,0.7632,0.4456,7888.0,2112.0,
Cifar10,88,Which_one,8,MLP,MAE_LOSS,0.4630818381905556,0.7613,0.443,7888.0,2112.0,
Cifar10,89,Which_one,8,MLP,MAE_LOSS,0.4677680507302284,0.76,0.44,7888.0,2112.0,
Cifar10,90,Which_one,8,MLP,MAE_LOSS,0.46567806154489516,0.7616,0.4363,7888.0,2112.0,
Cifar10,91,Which_one,8,MLP,MAE_LOSS,0.47637899965047836,0.7599,0.4449,7888.0,2112.0,
Cifar10,92,Which_one,8,MLP,MAE_LOSS,0.4717185690999031,0.755,0.4371,7888.0,2112.0,
Cifar10,93,Which_one,8,MLP,MAE_LOSS,0.47077603340148927,0.7626,0.443,7888.0,2112.0,
Cifar10,94,Which_one,8,MLP,MAE_LOSS,0.478948076069355,0.7508,0.4362,7888.0,2112.0,
Cifar10,95,Which_one,8,MLP,MAE_LOSS,0.4820906475186348,0.7628,0.4351,7888.0,2112.0,
Cifar10,96,Which_one,8,MLP,MAE_LOSS,0.45757260024547575,0.7657,0.4429,7888.0,2112.0,
Cifar10,97,Which_one,8,MLP,MAE_LOSS,0.4554709792137146,0.7623,0.4396,7888.0,2112.0,
Cifar10,98,Which_one,8,MLP,MAE_LOSS,0.4512161612510681,0.7685,0.4423,7888.0,2112.0,
Cifar10,99,Which_one,8,MLP,MAE_LOSS,0.4532174080610275,0.7636,0.44,7888.0,2112.0,
Cifar10,100,Which_one,8,MLP,MAE_LOSS,0.45064231008291245,0.7708,0.4451,7888.0,2112.0,
Cifar10,101,Which_one,8,MLP,MAE_LOSS,0.4471529170870781,0.7666,0.4386,7888.0,2112.0,
Cifar10,102,Which_one,8,MLP,MAE_LOSS,0.4532661855220795,0.7676,0.4348,7888.0,2112.0,
Cifar10,103,Which_one,8,MLP,MAE_LOSS,0.4547321736812592,0.7683,0.4404,7888.0,2112.0,
Cifar10,104,Which_one,8,MLP,MAE_LOSS,0.4394960582256317,0.7717,0.4415,7888.0,2112.0,
Cifar10,105,Which_one,8,MLP,MAE_LOSS,0.4372027575969696,0.772,0.4438,7888.0,2112.0,
Cifar10,106,Which_one,8,MLP,MAE_LOSS,0.4383508965373039,0.7659,0.4445,7888.0,2112.0,
Cifar10,107,Which_one,8,MLP,MAE_LOSS,0.4502021625638008,0.7715,0.4482,7888.0,2112.0,
Cifar10,108,Which_one,8,MLP,MAE_LOSS,0.4485727697610855,0.7709,0.4433,7888.0,2112.0,
Cifar10,109,Which_one,8,MLP,MAE_LOSS,0.44399647414684296,0.7696,0.4439,7888.0,2112.0,
Cifar10,110,Which_one,8,MLP,MAE_LOSS,0.43946914523839953,0.7713,0.4377,7888.0,2112.0,
Cifar10,111,Which_one,8,MLP,MAE_LOSS,0.43873784095048907,0.7704,0.4352,7888.0,2112.0,
Cifar10,112,Which_one,8,MLP,MAE_LOSS,0.4469455420970917,0.7708,0.4436,7888.0,2112.0,
Cifar10,113,Which_one,8,MLP,MAE_LOSS,0.44541604816913605,0.7675,0.4412,7888.0,2112.0,
Cifar10,114,Which_one,8,MLP,MAE_LOSS,0.45596828907728193,0.7713,0.4393,7888.0,2112.0,
Cifar10,115,Which_one,8,MLP,MAE_LOSS,0.46021518260240557,0.7669,0.4446,7888.0,2112.0,
Cifar10,116,Which_one,8,MLP,MAE_LOSS,0.4519025027751923,0.771,0.4394,7888.0,2112.0,
Cifar10,117,Which_one,8,MLP,MAE_LOSS,0.44933453351259234,0.7692,0.4347,7888.0,2112.0,
Cifar10,118,Which_one,8,MLP,MAE_LOSS,0.44631489366292953,0.764,0.4358,7888.0,2112.0,
Cifar10,119,Which_one,8,MLP,MAE_LOSS,0.4492396146059036,0.7692,0.4375,7888.0,2112.0,
Cifar10,120,Which_one,8,MLP,MAE_LOSS,0.44637985676527026,0.7699,0.4407,7888.0,2112.0,
Cifar10,121,Which_one,8,MLP,MAE_LOSS,0.4436452269554138,0.7683,0.437,7888.0,2112.0,
Cifar10,122,Which_one,8,MLP,MAE_LOSS,0.45136109441518785,0.7643,0.4456,7888.0,2112.0,
Cifar10,123,Which_one,8,MLP,MAE_LOSS,0.4510152295231819,0.7673,0.4408,7888.0,2112.0,
Cifar10,124,Which_one,8,MLP,MAE_LOSS,0.45350459814071653,0.7713,0.4376,7888.0,2112.0,
Cifar10,125,Which_one,8,MLP,MAE_LOSS,0.45091471523046495,0.7648,0.4348,7888.0,2112.0,
Cifar10,126,Which_one,8,MLP,MAE_LOSS,0.44355571568012236,0.7714,0.4402,7888.0,2112.0,
Cifar10,127,Which_one,8,MLP,MAE_LOSS,0.44294843077659607,0.7677,0.4262,7888.0,2112.0,
Cifar10,128,Which_one,8,MLP,MAE_LOSS,0.4490050241351128,0.7724,0.4435,7888.0,2112.0,
Cifar10,129,Which_one,8,MLP,MAE_LOSS,0.43933733105659484,0.7748,0.4364,7888.0,2112.0,
Cifar10,130,Which_one,8,MLP,MAE_LOSS,0.4340240642428398,0.7724,0.4387,7888.0,2112.0,
